3	4	5	6	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	26	27	28	29	30	31	32	33	34	37	38	39	40	42	43	46	49	50	52	53	54	55	57	58	59	62	66	67	69	70	71	73	75	76	77	78	79	80	82	83	85	86	87	88	89	90	91	93	94	95	96	97	99	100	101	103	105	106	107	108	109	110	111	112	113	114	115	116	117	118	119	120	121	122
21.134	21.134	21.134	21.134	21.134	21.134	21.134	21.134	21.134	21.134	21.134	21.134	21.134	21.134	21.134	21.134	21.134	21.134	21.134	21.134	21.134	21.134	21.134	21.134	21.134	21.134	21.134	21.134	21.134	21.134	21.134	21.134	21.134	21.134	21.134	21.134	21.134	21.134	21.134	21.134	21.134	21.134	21.134	21.134	21.134	21.134	21.134	21.134	21.134	21.134	21.134	21.134	21.134	21.134	21.134	21.134	21.134	21.134	21.134	21.134	21.134	21.134	21.134	21.134	21.134	21.134	21.134	21.134	21.134	21.134	21.134	21.134	21.134	21.134	21.134	21.134	21.134	21.134	21.134	21.134	21.134	21.134	21.134	21.134	21.134	21.134	21.134	21.134	21.134	21.134	21.134	21.134	21.134	21.134
5.949	5.949	5.949	5.949	5.949	5.949	5.949	5.949	5.949	5.949	5.949	5.949	5.949	5.949	5.949	5.949	5.949	5.949	5.949	5.949	5.949	5.949	5.949	5.949	5.949	5.949	5.949	5.949	5.949	5.949	5.949	5.949	5.949	5.949	5.949	5.949	5.949	5.949	5.949	5.949	5.949	5.949	5.949	5.949	5.949	5.949	5.949	5.949	5.949	5.949	5.949	5.949	5.949	5.949	5.949	5.949	5.949	5.949	5.949	5.949	5.949	5.949	5.949	5.949	5.949	5.949	5.949	5.949	5.949	5.949	5.949	5.949	5.949	5.949	5.949	5.949	5.949	5.949	5.949	5.949	5.949	5.949	5.949	5.949	5.949	5.949	5.949	5.949	5.949	5.949	5.949	5.949	5.949	5.949
3.118	3.118	3.118	3.118	3.118	3.118	3.118	3.118	3.118	3.118	3.118	3.118	3.118	3.118	3.118	3.118	3.118	3.118	3.118	3.118	3.118	3.118	3.118	3.118	3.118	3.118	3.118	3.118	3.118	3.118	3.118	3.118	3.118	3.118	3.118	3.118	3.118	3.118	3.118	3.118	3.118	3.118	3.118	3.118	3.118	3.118	3.118	3.118	3.118	3.118	3.118	3.118	3.118	3.118	3.118	3.118	3.118	3.118	3.118	3.118	3.118	3.118	3.118	3.118	3.118	3.118	3.118	3.118	3.118	3.118	3.118	3.118	3.118	3.118	3.118	3.118	3.118	3.118	3.118	3.118	3.118	3.118	3.118	3.118	3.118	3.118	3.118	3.118	3.118	3.118	3.118	3.118	3.118	3.118
2.286	2.286	2.286	2.286	2.286	2.286	2.286	2.286	2.286	2.286	2.286	2.286	2.286	2.286	2.286	2.286	2.286	2.286	2.286	2.286	2.286	2.286	2.286	2.286	2.286	2.286	2.286	2.286	2.286	2.286	2.286	2.286	2.286	2.286	2.286	2.286	2.286	2.286	2.286	2.286	2.286	2.286	2.286	2.286	2.286	2.286	2.286	2.286	2.286	2.286	2.286	2.286	2.286	2.286	2.286	2.286	2.286	2.286	2.286	2.286	2.286	2.286	2.286	2.286	2.286	2.286	2.286	2.286	2.286	2.286	2.286	2.286	2.286	2.286	2.286	2.286	2.286	2.286	2.286	2.286	2.286	2.286	2.286	2.286	2.286	2.286	2.286	2.286	2.286	2.286	2.286	2.286	2.286	2.286
1.88	1.88	1.88	1.88	1.88	1.88	1.88	1.88	1.88	1.88	1.88	1.88	1.88	1.88	1.88	1.88	1.88	1.88	1.88	1.88	1.88	1.88	1.88	1.88	1.88	1.88	1.88	1.88	1.88	1.88	1.88	1.88	1.88	1.88	1.88	1.88	1.88	1.88	1.88	1.88	1.88	1.88	1.88	1.88	1.88	1.88	1.88	1.88	1.88	1.88	1.88	1.88	1.88	1.88	1.88	1.88	1.88	1.88	1.88	1.88	1.88	1.88	1.88	1.88	1.88	1.88	1.88	1.88	1.88	1.88	1.88	1.88	1.88	1.88	1.88	1.88	1.88	1.88	1.88	1.88	1.88	1.88	1.88	1.88	1.88	1.88	1.88	1.88	1.88	1.88	1.88	1.88	1.88	1.88
1.61	1.61	1.61	1.61	1.61	1.61	1.61	1.61	1.61	1.61	1.61	1.61	1.61	1.61	1.61	1.61	1.61	1.61	1.61	1.61	1.61	1.61	1.61	1.61	1.61	1.61	1.61	1.61	1.61	1.61	1.61	1.61	1.61	1.61	1.61	1.61	1.61	1.61	1.61	1.61	1.61	1.61	1.61	1.61	1.61	1.61	1.61	1.61	1.61	1.61	1.61	1.61	1.61	1.61	1.61	1.61	1.61	1.61	1.61	1.61	1.61	1.61	1.61	1.61	1.61	1.61	1.61	1.61	1.61	1.61	1.61	1.61	1.61	1.61	1.61	1.61	1.61	1.61	1.61	1.61	1.61	1.61	1.61	1.61	1.61	1.61	1.61	1.61	1.61	1.61	1.61	1.61	1.61	1.61
1.589	1.589	1.589	1.589	1.589	1.589	1.589	1.589	1.589	1.589	1.589	1.589	1.589	1.589	1.589	1.589	1.589	1.589	1.589	1.589	1.589	1.589	1.589	1.589	1.589	1.589	1.589	1.589	1.589	1.589	1.589	1.589	1.589	1.589	1.589	1.589	1.589	1.589	1.589	1.589	1.589	1.589	1.589	1.589	1.589	1.589	1.589	1.589	1.589	1.589	1.589	1.589	1.589	1.589	1.589	1.589	1.589	1.589	1.589	1.589	1.589	1.589	1.589	1.589	1.589	1.589	1.589	1.589	1.589	1.589	1.589	1.589	1.589	1.589	1.589	1.589	1.589	1.589	1.589	1.589	1.589	1.589	1.589	1.589	1.589	1.589	1.589	1.589	1.589	1.589	1.589	1.589	1.589	1.589
1.514	1.514	1.514	1.514	1.514	1.514	1.514	1.514	1.514	1.514	1.514	1.514	1.514	1.514	1.514	1.514	1.514	1.514	1.514	1.514	1.514	1.514	1.514	1.514	1.514	1.514	1.514	1.514	1.514	1.514	1.514	1.514	1.514	1.514	1.514	1.514	1.514	1.514	1.514	1.514	1.514	1.514	1.514	1.514	1.514	1.514	1.514	1.514	1.514	1.514	1.514	1.514	1.514	1.514	1.514	1.514	1.514	1.514	1.514	1.514	1.514	1.514	1.514	1.514	1.514	1.514	1.514	1.514	1.514	1.514	1.514	1.514	1.514	1.514	1.514	1.514	1.514	1.514	1.514	1.514	1.514	1.514	1.514	1.514	1.514	1.514	1.514	1.514	1.514	1.514	1.514	1.514	1.514	1.514
1.564	1.564	1.564	1.564	1.564	1.564	1.564	1.564	1.564	1.564	1.564	1.564	1.564	1.564	1.564	1.564	1.564	1.564	1.564	1.564	1.564	1.564	1.564	1.564	1.564	1.564	1.564	1.564	1.564	1.564	1.564	1.564	1.564	1.564	1.564	1.564	1.564	1.564	1.564	1.564	1.564	1.564	1.564	1.564	1.564	1.564	1.564	1.564	1.564	1.564	1.564	1.564	1.564	1.564	1.564	1.564	1.564	1.564	1.564	1.564	1.564	1.564	1.564	1.564	1.564	1.564	1.564	1.564	1.564	1.564	1.564	1.564	1.564	1.564	1.564	1.564	1.564	1.564	1.564	1.564	1.564	1.564	1.564	1.564	1.564	1.564	1.564	1.564	1.564	1.564	1.564	1.564	1.564	1.564
1.901	1.901	1.901	1.901	1.901	1.901	1.901	1.901	1.901	1.901	1.901	1.901	1.901	1.901	1.901	1.901	1.901	1.901	1.901	1.901	1.901	1.901	1.901	1.901	1.901	1.901	1.901	1.901	1.901	1.901	1.901	1.901	1.901	1.901	1.901	1.901	1.901	1.901	1.901	1.901	1.901	1.901	1.901	1.901	1.901	1.901	1.901	1.901	1.901	1.901	1.901	1.901	1.901	1.901	1.901	1.901	1.901	1.901	1.901	1.901	1.901	1.901	1.901	1.901	1.901	1.901	1.901	1.901	1.901	1.901	1.901	1.901	1.901	1.901	1.901	1.901	1.901	1.901	1.901	1.901	1.901	1.901	1.901	1.901	1.901	1.901	1.901	1.901	1.901	1.901	1.901	1.901	1.901	1.901
2.435	2.435	2.435	2.435	2.435	2.435	2.435	2.435	2.435	2.435	2.435	2.435	2.435	2.435	2.435	2.435	2.435	2.435	2.435	2.435	2.435	2.435	2.435	2.435	2.435	2.435	2.435	2.435	2.435	2.435	2.435	2.435	2.435	2.435	2.435	2.435	2.435	2.435	2.435	2.435	2.435	2.435	2.435	2.435	2.435	2.435	2.435	2.435	2.435	2.435	2.435	2.435	2.435	2.435	2.435	2.435	2.435	2.435	2.435	2.435	2.435	2.435	2.435	2.435	2.435	2.435	2.435	2.435	2.435	2.435	2.435	2.435	2.435	2.435	2.435	2.435	2.435	2.435	2.435	2.435	2.435	2.435	2.435	2.435	2.435	2.435	2.435	2.435	2.435	2.435	2.435	2.435	2.435	2.435
14.228	14.228	14.228	14.228	14.228	14.228	14.228	14.228	14.228	14.228	14.228	14.228	14.228	14.228	14.228	14.228	14.228	14.228	14.228	14.228	14.228	14.228	14.228	14.228	14.228	14.228	14.228	14.228	14.228	14.228	14.228	14.228	14.228	14.228	14.228	14.228	14.228	14.228	14.228	14.228	14.228	14.228	14.228	14.228	14.228	14.228	14.228	14.228	14.228	14.228	14.228	14.228	14.228	14.228	14.228	14.228	14.228	14.228	14.228	14.228	14.228	14.228	14.228	14.228	14.228	14.228	14.228	14.228	14.228	14.228	14.228	14.228	14.228	14.228	14.228	14.228	14.228	14.228	14.228	14.228	14.228	14.228	14.228	14.228	14.228	14.228	14.228	14.228	14.228	14.228	14.228	14.228	14.228	14.228
5.594	5.594	5.594	5.594	5.594	5.594	5.594	5.594	5.594	5.594	5.594	5.594	5.594	5.594	5.594	5.594	5.594	5.594	5.594	5.594	5.594	5.594	5.594	5.594	5.594	5.594	5.594	5.594	5.594	5.594	5.594	5.594	5.594	5.594	5.594	5.594	5.594	5.594	5.594	5.594	5.594	5.594	5.594	5.594	5.594	5.594	5.594	5.594	5.594	5.594	5.594	5.594	5.594	5.594	5.594	5.594	5.594	5.594	5.594	5.594	5.594	5.594	5.594	5.594	5.594	5.594	5.594	5.594	5.594	5.594	5.594	5.594	5.594	5.594	5.594	5.594	5.594	5.594	5.594	5.594	5.594	5.594	5.594	5.594	5.594	5.594	5.594	5.594	5.594	5.594	5.594	5.594	5.594	5.594
3.131	3.131	3.131	3.131	3.131	3.131	3.131	3.131	3.131	3.131	3.131	3.131	3.131	3.131	3.131	3.131	3.131	3.131	3.131	3.131	3.131	3.131	3.131	3.131	3.131	3.131	3.131	3.131	3.131	3.131	3.131	3.131	3.131	3.131	3.131	3.131	3.131	3.131	3.131	3.131	3.131	3.131	3.131	3.131	3.131	3.131	3.131	3.131	3.131	3.131	3.131	3.131	3.131	3.131	3.131	3.131	3.131	3.131	3.131	3.131	3.131	3.131	3.131	3.131	3.131	3.131	3.131	3.131	3.131	3.131	3.131	3.131	3.131	3.131	3.131	3.131	3.131	3.131	3.131	3.131	3.131	3.131	3.131	3.131	3.131	3.131	3.131	3.131	3.131	3.131	3.131	3.131	3.131	3.131
2.175	2.175	2.175	2.175	2.175	2.175	2.175	2.175	2.175	2.175	2.175	2.175	2.175	2.175	2.175	2.175	2.175	2.175	2.175	2.175	2.175	2.175	2.175	2.175	2.175	2.175	2.175	2.175	2.175	2.175	2.175	2.175	2.175	2.175	2.175	2.175	2.175	2.175	2.175	2.175	2.175	2.175	2.175	2.175	2.175	2.175	2.175	2.175	2.175	2.175	2.175	2.175	2.175	2.175	2.175	2.175	2.175	2.175	2.175	2.175	2.175	2.175	2.175	2.175	2.175	2.175	2.175	2.175	2.175	2.175	2.175	2.175	2.175	2.175	2.175	2.175	2.175	2.175	2.175	2.175	2.175	2.175	2.175	2.175	2.175	2.175	2.175	2.175	2.175	2.175	2.175	2.175	2.175	2.175
1.841	1.841	1.841	1.841	1.841	1.841	1.841	1.841	1.841	1.841	1.841	1.841	1.841	1.841	1.841	1.841	1.841	1.841	1.841	1.841	1.841	1.841	1.841	1.841	1.841	1.841	1.841	1.841	1.841	1.841	1.841	1.841	1.841	1.841	1.841	1.841	1.841	1.841	1.841	1.841	1.841	1.841	1.841	1.841	1.841	1.841	1.841	1.841	1.841	1.841	1.841	1.841	1.841	1.841	1.841	1.841	1.841	1.841	1.841	1.841	1.841	1.841	1.841	1.841	1.841	1.841	1.841	1.841	1.841	1.841	1.841	1.841	1.841	1.841	1.841	1.841	1.841	1.841	1.841	1.841	1.841	1.841	1.841	1.841	1.841	1.841	1.841	1.841	1.841	1.841	1.841	1.841	1.841	1.841
1.637	1.637	1.637	1.637	1.637	1.637	1.637	1.637	1.637	1.637	1.637	1.637	1.637	1.637	1.637	1.637	1.637	1.637	1.637	1.637	1.637	1.637	1.637	1.637	1.637	1.637	1.637	1.637	1.637	1.637	1.637	1.637	1.637	1.637	1.637	1.637	1.637	1.637	1.637	1.637	1.637	1.637	1.637	1.637	1.637	1.637	1.637	1.637	1.637	1.637	1.637	1.637	1.637	1.637	1.637	1.637	1.637	1.637	1.637	1.637	1.637	1.637	1.637	1.637	1.637	1.637	1.637	1.637	1.637	1.637	1.637	1.637	1.637	1.637	1.637	1.637	1.637	1.637	1.637	1.637	1.637	1.637	1.637	1.637	1.637	1.637	1.637	1.637	1.637	1.637	1.637	1.637	1.637	1.637
1.509	1.509	1.509	1.509	1.509	1.509	1.509	1.509	1.509	1.509	1.509	1.509	1.509	1.509	1.509	1.509	1.509	1.509	1.509	1.509	1.509	1.509	1.509	1.509	1.509	1.509	1.509	1.509	1.509	1.509	1.509	1.509	1.509	1.509	1.509	1.509	1.509	1.509	1.509	1.509	1.509	1.509	1.509	1.509	1.509	1.509	1.509	1.509	1.509	1.509	1.509	1.509	1.509	1.509	1.509	1.509	1.509	1.509	1.509	1.509	1.509	1.509	1.509	1.509	1.509	1.509	1.509	1.509	1.509	1.509	1.509	1.509	1.509	1.509	1.509	1.509	1.509	1.509	1.509	1.509	1.509	1.509	1.509	1.509	1.509	1.509	1.509	1.509	1.509	1.509	1.509	1.509	1.509	1.509
1.565	1.565	1.565	1.565	1.565	1.565	1.565	1.565	1.565	1.565	1.565	1.565	1.565	1.565	1.565	1.565	1.565	1.565	1.565	1.565	1.565	1.565	1.565	1.565	1.565	1.565	1.565	1.565	1.565	1.565	1.565	1.565	1.565	1.565	1.565	1.565	1.565	1.565	1.565	1.565	1.565	1.565	1.565	1.565	1.565	1.565	1.565	1.565	1.565	1.565	1.565	1.565	1.565	1.565	1.565	1.565	1.565	1.565	1.565	1.565	1.565	1.565	1.565	1.565	1.565	1.565	1.565	1.565	1.565	1.565	1.565	1.565	1.565	1.565	1.565	1.565	1.565	1.565	1.565	1.565	1.565	1.565	1.565	1.565	1.565	1.565	1.565	1.565	1.565	1.565	1.565	1.565	1.565	1.565
2.137	2.137	2.137	2.137	2.137	2.137	2.137	2.137	2.137	2.137	2.137	2.137	2.137	2.137	2.137	2.137	2.137	2.137	2.137	2.137	2.137	2.137	2.137	2.137	2.137	2.137	2.137	2.137	2.137	2.137	2.137	2.137	2.137	2.137	2.137	2.137	2.137	2.137	2.137	2.137	2.137	2.137	2.137	2.137	2.137	2.137	2.137	2.137	2.137	2.137	2.137	2.137	2.137	2.137	2.137	2.137	2.137	2.137	2.137	2.137	2.137	2.137	2.137	2.137	2.137	2.137	2.137	2.137	2.137	2.137	2.137	2.137	2.137	2.137	2.137	2.137	2.137	2.137	2.137	2.137	2.137	2.137	2.137	2.137	2.137	2.137	2.137	2.137	2.137	2.137	2.137	2.137	2.137	2.137
5.298	5.298	5.298	5.298	5.298	5.298	5.298	5.298	5.298	5.298	5.298	5.298	5.298	5.298	5.298	5.298	5.298	5.298	5.298	5.298	5.298	5.298	5.298	5.298	5.298	5.298	5.298	5.298	5.298	5.298	5.298	5.298	5.298	5.298	5.298	5.298	5.298	5.298	5.298	5.298	5.298	5.298	5.298	5.298	5.298	5.298	5.298	5.298	5.298	5.298	5.298	5.298	5.298	5.298	5.298	5.298	5.298	5.298	5.298	5.298	5.298	5.298	5.298	5.298	5.298	5.298	5.298	5.298	5.298	5.298	5.298	5.298	5.298	5.298	5.298	5.298	5.298	5.298	5.298	5.298	5.298	5.298	5.298	5.298	5.298	5.298	5.298	5.298	5.298	5.298	5.298	5.298	5.298	5.298
25.122	25.122	25.122	25.122	25.122	25.122	25.122	25.122	25.122	25.122	25.122	25.122	25.122	25.122	25.122	25.122	25.122	25.122	25.122	25.122	25.122	25.122	25.122	25.122	25.122	25.122	25.122	25.122	25.122	25.122	25.122	25.122	25.122	25.122	25.122	25.122	25.122	25.122	25.122	25.122	25.122	25.122	25.122	25.122	25.122	25.122	25.122	25.122	25.122	25.122	25.122	25.122	25.122	25.122	25.122	25.122	25.122	25.122	25.122	25.122	25.122	25.122	25.122	25.122	25.122	25.122	25.122	25.122	25.122	25.122	25.122	25.122	25.122	25.122	25.122	25.122	25.122	25.122	25.122	25.122	25.122	25.122	25.122	25.122	25.122	25.122	25.122	25.122	25.122	25.122	25.122	25.122	25.122	25.122
9.155	9.155	9.155	9.155	9.155	9.155	9.155	9.155	9.155	9.155	9.155	9.155	9.155	9.155	9.155	9.155	9.155	9.155	9.155	9.155	9.155	9.155	9.155	9.155	9.155	9.155	9.155	9.155	9.155	9.155	9.155	9.155	9.155	9.155	9.155	9.155	9.155	9.155	9.155	9.155	9.155	9.155	9.155	9.155	9.155	9.155	9.155	9.155	9.155	9.155	9.155	9.155	9.155	9.155	9.155	9.155	9.155	9.155	9.155	9.155	9.155	9.155	9.155	9.155	9.155	9.155	9.155	9.155	9.155	9.155	9.155	9.155	9.155	9.155	9.155	9.155	9.155	9.155	9.155	9.155	9.155	9.155	9.155	9.155	9.155	9.155	9.155	9.155	9.155	9.155	9.155	9.155	9.155	9.155
17.733	17.733	17.733	17.733	17.733	17.733	17.733	17.733	17.733	17.733	17.733	17.733	17.733	17.733	17.733	17.733	17.733	17.733	17.733	17.733	17.733	17.733	17.733	17.733	17.733	17.733	17.733	17.733	17.733	17.733	17.733	17.733	17.733	17.733	17.733	17.733	17.733	17.733	17.733	17.733	17.733	17.733	17.733	17.733	17.733	17.733	17.733	17.733	17.733	17.733	17.733	17.733	17.733	17.733	17.733	17.733	17.733	17.733	17.733	17.733	17.733	17.733	17.733	17.733	17.733	17.733	17.733	17.733	17.733	17.733	17.733	17.733	17.733	17.733	17.733	17.733	17.733	17.733	17.733	17.733	17.733	17.733	17.733	17.733	17.733	17.733	17.733	17.733	17.733	17.733	17.733	17.733	17.733	17.733
16.846	16.846	16.846	16.846	16.846	16.846	16.846	16.846	16.846	16.846	16.846	16.846	16.846	16.846	16.846	16.846	16.846	16.846	16.846	16.846	16.846	16.846	16.846	16.846	16.846	16.846	16.846	16.846	16.846	16.846	16.846	16.846	16.846	16.846	16.846	16.846	16.846	16.846	16.846	16.846	16.846	16.846	16.846	16.846	16.846	16.846	16.846	16.846	16.846	16.846	16.846	16.846	16.846	16.846	16.846	16.846	16.846	16.846	16.846	16.846	16.846	16.846	16.846	16.846	16.846	16.846	16.846	16.846	16.846	16.846	16.846	16.846	16.846	16.846	16.846	16.846	16.846	16.846	16.846	16.846	16.846	16.846	16.846	16.846	16.846	16.846	16.846	16.846	16.846	16.846	16.846	16.846	16.846	16.846
14.269	14.269	14.269	14.269	14.269	14.269	14.269	14.269	14.269	14.269	14.269	14.269	14.269	14.269	14.269	14.269	14.269	14.269	14.269	14.269	14.269	14.269	14.269	14.269	14.269	14.269	14.269	14.269	14.269	14.269	14.269	14.269	14.269	14.269	14.269	14.269	14.269	14.269	14.269	14.269	14.269	14.269	14.269	14.269	14.269	14.269	14.269	14.269	14.269	14.269	14.269	14.269	14.269	14.269	14.269	14.269	14.269	14.269	14.269	14.269	14.269	14.269	14.269	14.269	14.269	14.269	14.269	14.269	14.269	14.269	14.269	14.269	14.269	14.269	14.269	14.269	14.269	14.269	14.269	14.269	14.269	14.269	14.269	14.269	14.269	14.269	14.269	14.269	14.269	14.269	14.269	14.269	14.269	14.269
4.177	4.177	4.177	4.177	4.177	4.177	4.177	4.177	4.177	4.177	4.177	4.177	4.177	4.177	4.177	4.177	4.177	4.177	4.177	4.177	4.177	4.177	4.177	4.177	4.177	4.177	4.177	4.177	4.177	4.177	4.177	4.177	4.177	4.177	4.177	4.177	4.177	4.177	4.177	4.177	4.177	4.177	4.177	4.177	4.177	4.177	4.177	4.177	4.177	4.177	4.177	4.177	4.177	4.177	4.177	4.177	4.177	4.177	4.177	4.177	4.177	4.177	4.177	4.177	4.177	4.177	4.177	4.177	4.177	4.177	4.177	4.177	4.177	4.177	4.177	4.177	4.177	4.177	4.177	4.177	4.177	4.177	4.177	4.177	4.177	4.177	4.177	4.177	4.177	4.177	4.177	4.177	4.177	4.177
2.771	2.771	2.771	2.771	2.771	2.771	2.771	2.771	2.771	2.771	2.771	2.771	2.771	2.771	2.771	2.771	2.771	2.771	2.771	2.771	2.771	2.771	2.771	2.771	2.771	2.771	2.771	2.771	2.771	2.771	2.771	2.771	2.771	2.771	2.771	2.771	2.771	2.771	2.771	2.771	2.771	2.771	2.771	2.771	2.771	2.771	2.771	2.771	2.771	2.771	2.771	2.771	2.771	2.771	2.771	2.771	2.771	2.771	2.771	2.771	2.771	2.771	2.771	2.771	2.771	2.771	2.771	2.771	2.771	2.771	2.771	2.771	2.771	2.771	2.771	2.771	2.771	2.771	2.771	2.771	2.771	2.771	2.771	2.771	2.771	2.771	2.771	2.771	2.771	2.771	2.771	2.771	2.771	2.771
2.105	2.105	2.105	2.105	2.105	2.105	2.105	2.105	2.105	2.105	2.105	2.105	2.105	2.105	2.105	2.105	2.105	2.105	2.105	2.105	2.105	2.105	2.105	2.105	2.105	2.105	2.105	2.105	2.105	2.105	2.105	2.105	2.105	2.105	2.105	2.105	2.105	2.105	2.105	2.105	2.105	2.105	2.105	2.105	2.105	2.105	2.105	2.105	2.105	2.105	2.105	2.105	2.105	2.105	2.105	2.105	2.105	2.105	2.105	2.105	2.105	2.105	2.105	2.105	2.105	2.105	2.105	2.105	2.105	2.105	2.105	2.105	2.105	2.105	2.105	2.105	2.105	2.105	2.105	2.105	2.105	2.105	2.105	2.105	2.105	2.105	2.105	2.105	2.105	2.105	2.105	2.105	2.105	2.105
1.699	1.699	1.699	1.699	1.699	1.699	1.699	1.699	1.699	1.699	1.699	1.699	1.699	1.699	1.699	1.699	1.699	1.699	1.699	1.699	1.699	1.699	1.699	1.699	1.699	1.699	1.699	1.699	1.699	1.699	1.699	1.699	1.699	1.699	1.699	1.699	1.699	1.699	1.699	1.699	1.699	1.699	1.699	1.699	1.699	1.699	1.699	1.699	1.699	1.699	1.699	1.699	1.699	1.699	1.699	1.699	1.699	1.699	1.699	1.699	1.699	1.699	1.699	1.699	1.699	1.699	1.699	1.699	1.699	1.699	1.699	1.699	1.699	1.699	1.699	1.699	1.699	1.699	1.699	1.699	1.699	1.699	1.699	1.699	1.699	1.699	1.699	1.699	1.699	1.699	1.699	1.699	1.699	1.699
1.61	1.61	1.61	1.61	1.61	1.61	1.61	1.61	1.61	1.61	1.61	1.61	1.61	1.61	1.61	1.61	1.61	1.61	1.61	1.61	1.61	1.61	1.61	1.61	1.61	1.61	1.61	1.61	1.61	1.61	1.61	1.61	1.61	1.61	1.61	1.61	1.61	1.61	1.61	1.61	1.61	1.61	1.61	1.61	1.61	1.61	1.61	1.61	1.61	1.61	1.61	1.61	1.61	1.61	1.61	1.61	1.61	1.61	1.61	1.61	1.61	1.61	1.61	1.61	1.61	1.61	1.61	1.61	1.61	1.61	1.61	1.61	1.61	1.61	1.61	1.61	1.61	1.61	1.61	1.61	1.61	1.61	1.61	1.61	1.61	1.61	1.61	1.61	1.61	1.61	1.61	1.61	1.61	1.61
1.512	1.512	1.512	1.512	1.512	1.512	1.512	1.512	1.512	1.512	1.512	1.512	1.512	1.512	1.512	1.512	1.512	1.512	1.512	1.512	1.512	1.512	1.512	1.512	1.512	1.512	1.512	1.512	1.512	1.512	1.512	1.512	1.512	1.512	1.512	1.512	1.512	1.512	1.512	1.512	1.512	1.512	1.512	1.512	1.512	1.512	1.512	1.512	1.512	1.512	1.512	1.512	1.512	1.512	1.512	1.512	1.512	1.512	1.512	1.512	1.512	1.512	1.512	1.512	1.512	1.512	1.512	1.512	1.512	1.512	1.512	1.512	1.512	1.512	1.512	1.512	1.512	1.512	1.512	1.512	1.512	1.512	1.512	1.512	1.512	1.512	1.512	1.512	1.512	1.512	1.512	1.512	1.512	1.512
4.977	4.977	4.977	4.977	4.977	4.977	4.977	4.977	4.977	4.977	4.977	4.977	4.977	4.977	4.977	4.977	4.977	4.977	4.977	4.977	4.977	4.977	4.977	4.977	4.977	4.977	4.977	4.977	4.977	4.977	4.977	4.977	4.977	4.977	4.977	4.977	4.977	4.977	4.977	4.977	4.977	4.977	4.977	4.977	4.977	4.977	4.977	4.977	4.977	4.977	4.977	4.977	4.977	4.977	4.977	4.977	4.977	4.977	4.977	4.977	4.977	4.977	4.977	4.977	4.977	4.977	4.977	4.977	4.977	4.977	4.977	4.977	4.977	4.977	4.977	4.977	4.977	4.977	4.977	4.977	4.977	4.977	4.977	4.977	4.977	4.977	4.977	4.977	4.977	4.977	4.977	4.977	4.977	4.977
8.536	8.536	8.536	8.536	8.536	8.536	8.536	8.536	8.536	8.536	8.536	8.536	8.536	8.536	8.536	8.536	8.536	8.536	8.536	8.536	8.536	8.536	8.536	8.536	8.536	8.536	8.536	8.536	8.536	8.536	8.536	8.536	8.536	8.536	8.536	8.536	8.536	8.536	8.536	8.536	8.536	8.536	8.536	8.536	8.536	8.536	8.536	8.536	8.536	8.536	8.536	8.536	8.536	8.536	8.536	8.536	8.536	8.536	8.536	8.536	8.536	8.536	8.536	8.536	8.536	8.536	8.536	8.536	8.536	8.536	8.536	8.536	8.536	8.536	8.536	8.536	8.536	8.536	8.536	8.536	8.536	8.536	8.536	8.536	8.536	8.536	8.536	8.536	8.536	8.536	8.536	8.536	8.536	8.536
14.746	14.746	14.746	14.746	14.746	14.746	14.746	14.746	14.746	14.746	14.746	14.746	14.746	14.746	14.746	14.746	14.746	14.746	14.746	14.746	14.746	14.746	14.746	14.746	14.746	14.746	14.746	14.746	14.746	14.746	14.746	14.746	14.746	14.746	14.746	14.746	14.746	14.746	14.746	14.746	14.746	14.746	14.746	14.746	14.746	14.746	14.746	14.746	14.746	14.746	14.746	14.746	14.746	14.746	14.746	14.746	14.746	14.746	14.746	14.746	14.746	14.746	14.746	14.746	14.746	14.746	14.746	14.746	14.746	14.746	14.746	14.746	14.746	14.746	14.746	14.746	14.746	14.746	14.746	14.746	14.746	14.746	14.746	14.746	14.746	14.746	14.746	14.746	14.746	14.746	14.746	14.746	14.746	14.746
6.905	6.905	6.905	6.905	6.905	6.905	6.905	6.905	6.905	6.905	6.905	6.905	6.905	6.905	6.905	6.905	6.905	6.905	6.905	6.905	6.905	6.905	6.905	6.905	6.905	6.905	6.905	6.905	6.905	6.905	6.905	6.905	6.905	6.905	6.905	6.905	6.905	6.905	6.905	6.905	6.905	6.905	6.905	6.905	6.905	6.905	6.905	6.905	6.905	6.905	6.905	6.905	6.905	6.905	6.905	6.905	6.905	6.905	6.905	6.905	6.905	6.905	6.905	6.905	6.905	6.905	6.905	6.905	6.905	6.905	6.905	6.905	6.905	6.905	6.905	6.905	6.905	6.905	6.905	6.905	6.905	6.905	6.905	6.905	6.905	6.905	6.905	6.905	6.905	6.905	6.905	6.905	6.905	6.905
